No,Site,Bump Number,Bump Name,Bump X(mil),Bump Y(mil),Ball ,Ball name,channel,Assignment,POGO,PS,type,Update Notes
234,0,,RC_VOUT_UVI80,,,,,19.VI80_FRC38,19.sense38,19.S204,,DCVI,
235,0,,ATB3_CAL_UVI80_low,,,,,19.VI80_SEN01,19.sense1,19.J402,,DCVI,"0830~change the bump name to ""ATB3_CAL_UVI80_low"
236,0,N15,AMUX_AY_DC30,-76.77,-469.78,,,11.DC30_CH07F,11.sense7,11.M402,,DCVI,
237,0,R15,AMUX_BY_DC30,-76.77,-497.34,,,11.DC30_CH03F,11.sense3,11.R402,,DCVI,
238,0,L14,TCAL_DC30,-62.99,-442.22,,,11.DC30_CH04F,11.sense4,11.R408,,DCVI,
239,0,F15,TDEV1_DC30,-70.87,-381.2,,,11.DC30_CH19F,11.sense19,11.G402,,DCVI,
240,0,P12,VREF_DC30,-35.43,-483.56,,,11.DC30_CH16F,11.sense16,11.B408,,DCVI,
241,0,L13,VREF_ADC_DC30,-49.21,-442.22,,,11.DC30_CH12F,11.sense12,11.F408,,DCVI,
242,0,C15,WLED_VOUT_FB_DC30,-70.87,-333.96,,,11.DC30_CH08F,11.sense8,11.M408,,DCVI,
243,0,T2,VPP_DC30,104.33,-511.12,,,11.DC30_CH20F,11.sense20,11.F402,power,DCVI,
244,0,A15,WLED_HP1_LX_DC30_0,-70.87,-302.46,,,11.DC30_CH11F,11.sense11,11.G408,,DCVI,
245,0,B15,WLED_HP1_LX_DC30_1,-70.87,-318.21,,,11.DC30_CH11F,11.sense11,11.G408,,DCVI,
246,0,D17,WLED_HP2_LX_DC30_0,-102.36,-349.7,,,11.DC30_CH11F,11.sense11,11.G408,,DCVI,
247,0,D18,WLED_HP2_LX_DC30_1,-118.11,-349.7,,,11.DC30_CH11F,11.sense11,11.G408,,DCVI,
248,0,B17,WLED_LP_LX_DC30_0,-102.36,-318.21,,,11.DC30_CH11F,11.sense11,11.G408,,DCVI,
249,0,B18,WLED_LP_LX_DC30_1,-118.11,-318.21,,,11.DC30_CH11F,11.sense11,11.G408,,DCVI,
250,0,E14,IDAC_OUT_0_DC30,-55.12,-365.45,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
251,0,E13,IDAC_OUT_1_DC30,-39.37,-365.45,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
252,0,E11,IDAC_OUT_2_DC30,-7.87,-365.45,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
253,0,E10,IDAC_OUT_3_DC30,7.87,-365.45,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
254,0,F14,IDAC_OUT_4_DC30,-55.12,-381.2,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
255,0,F13,IDAC_OUT_5_DC30,-39.37,-381.2,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
256,0,F11,IDAC_OUT_6_DC30,-7.87,-381.2,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
257,0,F10,IDAC_OUT_7_DC30,7.87,-381.2,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
258,0,G13,IDAC_OUT_8_DC30,-39.37,-396.95,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
259,0,G11,IDAC_OUT_9_DC30,-7.87,-396.95,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
260,0,H14,IDAC_OUT_10_DC30,-55.12,-412.7,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
261,0,H13,IDAC_OUT_11_DC30,-39.37,-412.7,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
262,0,H11,IDAC_OUT_12_DC30,-7.87,-412.7,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
263,0,H10,IDAC_OUT_13_DC30,7.87,-412.7,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
264,0,J14,IDAC_OUT_14_DC30,-55.12,-428.44,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
265,0,J13,IDAC_OUT_15_DC30,-39.37,-428.44,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
266,0,J11,IDAC_OUT_16_DC30,-7.87,-428.44,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
267,0,J10,IDAC_OUT_17_DC30,7.87,-428.44,,,11.DC30_CH15F,11.sense15,11.B402,,DCVI,
268,0,W17,BUCK2_VSS_FB,-104.33,-552.46,,,,,,,GND,
269,0,C3,BUCK6_VSS_FB,90.55,-331.99,,,,,,,GND,
270,0,A6,VSS_0,49.21,-304.43,,,,,,,GND,
271,0,A7,VSS_1,35.43,-304.43,,,,,,,GND,
272,0,A8,VSS_2,21.65,-304.43,,,,,,,GND,
273,0,A10,VSS_3,7.87,-302.46,,,,,,,GND,
274,0,A11,VSS_4,-7.87,-302.46,,,,,,,GND,
275,0,A12,VSS_5,-23.62,-302.46,,,,,,,GND,
276,0,A13,VSS_6,-39.37,-302.46,,,,,,,GND,
277,0,A14,VSS_7,-55.12,-302.46,,,,,,,GND,
278,0,B5,VSS_8,62.99,-318.21,,,,,,,GND,
279,0,B6,VSS_9,49.21,-318.21,,,,,,,GND,
280,0,B7,VSS_10,35.43,-318.21,,,,,,,GND,
281,0,B8,VSS_11,21.65,-318.21,,,,,,,GND,
282,0,B10,VSS_12,7.87,-318.21,,,,,,,GND,
283,0,B11,VSS_13,-7.87,-318.21,,,,,,,GND,
284,0,B12,VSS_14,-23.62,-318.21,,,,,,,GND,
285,0,B13,VSS_15,-39.37,-318.21,,,,,,,GND,
286,0,B14,VSS_16,-55.12,-318.21,,,,,,,GND,
287,0,C4,VSS_17,76.77,-331.99,,,,,,,GND,
288,0,C8,VSS_18,21.65,-331.99,,,,,,,GND,
289,0,C10,VSS_19,7.87,-333.96,,,,,,,GND,
290,0,C12,VSS_20,-23.62,-333.96,,,,,,,GND,
291,0,C13,VSS_21,-39.37,-333.96,,,,,,,GND,
292,0,C14,VSS_22,-55.12,-333.96,,,,,,,GND,
293,0,C16,VSS_23,-86.61,-333.96,,,,,,,GND,
294,0,D1,VSS_24,118.11,-345.77,,,,,,,GND,
295,0,D2,VSS_25,104.33,-345.77,,,,,,,GND,
296,0,D5,VSS_26,62.99,-345.77,,,,,,,GND,
297,0,D6,VSS_27,49.21,-345.77,,,,,,,GND,
298,0,D7,VSS_28,35.43,-345.77,,,,,,,GND,
299,0,D8,VSS_29,21.65,-345.77,,,,,,,GND,
300,0,D10,VSS_30,7.87,-349.7,,,,,,,GND,
301,0,D11,VSS_31,-7.87,-349.7,,,,,,,GND,
302,0,D12,VSS_32,-23.62,-349.7,,,,,,,GND,
303,0,D13,VSS_33,-39.37,-349.7,,,,,,,GND,
304,0,E1,VSS_34,118.11,-359.55,,,,,,,GND,
305,0,E2,VSS_35,104.33,-359.55,,,,,,,GND,
306,0,E5,VSS_36,62.99,-359.55,,,,,,,GND,
307,0,E6,VSS_37,49.21,-359.55,,,,,,,GND,
308,0,E7,VSS_38,35.43,-359.55,,,,,,,GND,
309,0,E8,VSS_39,21.65,-359.55,,,,,,,GND,
310,0,E15,VSS_40,-70.87,-365.45,,,,,,,GND,
311,0,E16,VSS_41,-86.61,-365.45,,,,,,,GND,
312,0,E17,VSS_42,-102.36,-365.45,,,,,,,GND,
313,0,E18,VSS_43,-118.11,-365.45,,,,,,,GND,
314,0,F2,VSS_44,104.33,-373.33,,,,,,,GND,
315,0,F3,VSS_45,90.55,-373.33,,,,,,,GND,
316,0,F6,VSS_46,49.21,-373.33,,,,,,,GND,
317,0,F7,VSS_47,35.43,-373.33,,,,,,,GND,
318,0,F8,VSS_48,21.65,-373.33,,,,,,,GND,
319,0,F12,VSS_49,-23.62,-381.2,,,,,,,GND,
320,0,F16,VSS_50,-86.61,-381.2,,,,,,,GND,
321,0,F17,VSS_51,-102.36,-381.2,,,,,,,GND,
322,0,F18,VSS_52,-118.11,-381.2,,,,,,,GND,
323,0,G8,VSS_53,21.65,-387.11,,,,,,,GND,
324,0,G10,VSS_54,7.87,-396.95,,,,,,,GND,
325,0,G12,VSS_55,-23.62,-396.95,,,,,,,GND,
326,0,G14,VSS_56,-55.12,-396.95,,,,,,,GND,
327,0,G18,VSS_57,-118.11,-396.95,,,,,,,GND,
328,0,H3,VSS_58,90.55,-400.89,,,,,,,GND,
329,0,H7,VSS_59,35.43,-400.89,,,,,,,GND,
330,0,H8,VSS_60,21.65,-400.89,,,,,,,GND,
331,0,H12,VSS_61,-23.62,-412.7,,,,,,,GND,
332,0,H18,VSS_62,-118.11,-412.7,,,,,,,GND,
333,0,J6,VSS_63,49.21,-414.66,,,,,,,GND,
334,0,J8,VSS_64,21.65,-414.66,,,,,,,GND,
335,0,J12,VSS_65,-23.62,-428.44,,,,,,,GND,
336,0,J18,VSS_66,-118.11,-428.44,,,,,,,GND,
337,0,K6,VSS_67,49.21,-428.44,,,,,,,GND,
338,0,K7,VSS_68,35.43,-428.44,,,,,,,GND,
339,0,K8,VSS_69,21.65,-428.44,,,,,,,GND,
340,0,L6,VSS_70,49.21,-442.22,,,,,,,GND,
341,0,L7,VSS_71,35.43,-442.22,,,,,,,GND,
342,0,L8,VSS_72,21.65,-442.22,,,,,,,GND,
343,0,L10,VSS_73,-7.87,-442.22,,,,,,,GND,
344,0,L18,VSS_74,-118.11,-442.22,,,,,,,GND,
345,0,M7,VSS_75,35.43,-456,,,,,,,GND,
346,0,M8,VSS_76,21.65,-456,,,,,,,GND,
347,0,M9,VSS_77,7.87,-456,,,,,,,GND,
348,0,M10,VSS_78,-7.87,-456,,,,,,,GND,
349,0,M18,VSS_79,-118.11,-456,,,,,,,GND,
350,0,N6,VSS_80,49.21,-469.78,,,,,,,GND,
351,0,N8,VSS_81,21.65,-469.78,,,,,,,GND,
352,0,N9,VSS_82,7.87,-469.78,,,,,,,GND,
353,0,N10,VSS_83,-7.87,-469.78,,,,,,,GND,
354,0,N18,VSS_84,-118.11,-469.78,,,,,,,GND,
355,0,P2,VSS_85,104.33,-483.56,,,,,,,GND,
356,0,P4,VSS_86,76.77,-483.56,,,,,,,GND,
357,0,P10,VSS_87,-7.87,-483.56,,,,,,,GND,
358,0,P11,VSS_88,-21.65,-483.56,,,,,,,GND,
359,0,P18,VSS_89,-118.11,-483.56,,,,,,,GND,
360,0,R4,VSS_90,76.77,-497.34,,,,,,,GND,
361,0,R11,VSS_91,-21.65,-497.34,,,,,,,GND,
362,0,R12,VSS_92,-35.43,-497.34,,,,,,,GND,
363,0,R16,VSS_93,-90.55,-497.34,,,,,,,GND,
364,0,R17,VSS_94,-104.33,-497.34,,,,,,,GND,
365,0,R18,VSS_95,-118.11,-497.34,,,,,,,GND,
366,0,T3,VSS_96,90.55,-511.12,,,,,,,GND,
367,0,T4,VSS_97,76.77,-511.12,,,,,,,GND,
368,0,T13,VSS_98,-49.21,-511.12,,,,,,,GND,
369,0,T14,VSS_99,-62.99,-511.12,,,,,,,GND,
370,0,T15,VSS_100,-76.77,-511.12,,,,,,,GND,
371,0,T16,VSS_101,-90.55,-511.12,,,,,,,GND,
372,0,T17,VSS_102,-104.33,-511.12,,,,,,,GND,
373,0,T18,VSS_103,-118.11,-511.12,,,,,,,GND,
374,0,U1,VSS_104,118.11,-524.9,,,,,,,GND,
375,0,U2,VSS_105,104.33,-524.9,,,,,,,GND,
376,0,U3,VSS_106,90.55,-524.9,,,,,,,GND,
377,0,U4,VSS_107,76.77,-524.9,,,,,,,GND,
378,0,U13,VSS_108,-49.21,-524.9,,,,,,,GND,
379,0,U15,VSS_109,-76.77,-524.9,,,,,,,GND,
380,0,U16,VSS_110,-90.55,-524.9,,,,,,,GND,
381,0,U17,VSS_111,-104.33,-524.9,,,,,,,GND,
382,0,U18,VSS_112,-118.11,-524.9,,,,,,,GND,
383,0,V1,VSS_113,118.11,-538.68,,,,,,,GND,
384,0,V2,VSS_114,104.33,-538.68,,,,,,,GND,
385,0,V3,VSS_115,90.55,-538.68,,,,,,,GND,
386,0,V4,VSS_116,76.77,-538.68,,,,,,,GND,
387,0,V13,VSS_117,-49.21,-538.68,,,,,,,GND,
388,0,V18,VSS_118,-118.11,-538.68,,,,,,,GND,
389,0,W1,VSS_119,118.11,-552.46,,,,,,,GND,
390,0,W2,VSS_120,104.33,-552.46,,,,,,,GND,
391,0,W18,VSS_121,-118.11,-552.46,,,,,,,GND,
392,0,Y1,VSS_122,118.11,-566.24,,,,,,,GND,
393,0,Y2,VSS_123,104.33,-566.24,,,,,,,GND,
394,0,Y18,VSS_124,-118.11,-566.24,,,,,,,GND,
395,0,C5,VSS_BSTLQ,62.99,-331.99,,,,,,,GND,
396,0,Y15,VSS_BUCK2,-76.77,-566.24,,,,,,,GND,
397,0,A4,VSS_BUCK6_0,76.77,-304.43,,,,,,,GND,
398,0,B4,VSS_BUCK6_1,76.77,-318.21,,,,,,,GND,
399,0,A16,VSS_WLED_HP1_0,-86.61,-302.46,,,,,,,GND,
400,0,B16,VSS_WLED_HP1_1,-86.61,-318.21,,,,,,,GND,
401,0,C17,VSS_WLED_HP2_0,-102.36,-333.96,,,,,,,GND,
402,0,C18,VSS_WLED_HP2_1,-118.11,-333.96,,,,,,,GND,
403,0,A17,VSS_WLED_LP_0,-102.36,-302.46,,,,,,,GND,
404,0,A18,VSS_WLED_LP_1,-118.11,-302.46,,,,,,,GND,
405,0,,K5701,,,,,UDB109,24.util109,24.T309,,Utility,
406,0,,K5601,,,,,UDB070,24.util70,24.P309,,Utility,
407,0,,K6801,,,,,UDB021,24.util21,24.H204,,Utility,
408,0,,K6802,,,,,UDB029,24.util29,2.40E+205,,Utility,
409,0,,K6803,,,,,UDB027,24.util27,24.G204,,Utility,
410,0,,K6901,,,,,UDB026,24.util26,24.T209,,Utility,
411,0,,K6902,,,,,UDB025,24.util25,24.P207,,Utility,
412,0,,K6903,,,,,UDB028,24.util28,24.W209,,Utility,
413,0,,K6904,,,,,UDB042,24.util42,24.S209,,Utility,
414,0,,K4703,,,,,UDB089,24.util89,24.G309,,Utility,
415,0,,K4702,,,,,UDB007,24.util7,24.G202,,Utility,
416,0,,K4701,,,,,UDB064,24.util64,24.H311,,Utility,
417,0,,K5301,,,,,UDB065,24.util65,24.N311,,Utility,
418,0,,K5201,,,,,UDB085,24.util85,24.J307,,Utility,
419,0,,K5202,,,,,UDB086,24.util86,24.G307,,Utility,
420,0,,K5102,,,,,UDB074,24.util74,24.M311,,Utility,
421,0,,K5101,,,,,UDB076,24.util76,24.K309,,Utility,
422,0,,K5001,,,,,UDB081,24.util81,24.E309,,Utility,
423,0,,K5002,,,,,UDB082,24.util82,24.H307,,Utility,
424,0,,K4901,,,,,UDB080,24.util80,24.S311,,Utility,
425,0,,K4902,,,,,UDB091,24.util91,24.R309,,Utility,
426,0,,K4802,,,,,UDB083,24.util83,24.E307,,Utility,
427,0,,K4801,,,,,UDB088,24.util88,24.F309,,Utility,
428,0,,K2102,,,,,UDB069,24.util69,24.H309,,Utility,
429,0,,K2101,,,,,UDB071,24.util71,24.J309,,Utility,
430,0,,K2103,,,,,UDB125,24.util125,24.T311,,Utility,
431,0,,K2104,,,,,UDB093,24.util93,24.S309,,Utility,
432,0,,K2105,,,,,UDB073,24.util73,24.R311,,Utility,
433,0,,K2106,,,,,UDB068,24.util68,24.N309,,Utility,
434,0,,K2107,,,,,UDB072,24.util72,24.K311,,Utility,
435,0,,K3904,,,,,UDB051,24.util51,24.P211,,Utility,
436,0,,K3901,,,,,UDB010,24.util10,24.T211,,Utility,
437,0,,K3902,,,,,UDB063,24.util63,24.S211,,Utility,
438,0,,K3903,,,,,UDB005,24.util5,24.F202,,Utility,
439,0,,K3101,,,,,UDB013,24.util13,24.H202,,Utility,
440,0,,K1601,,,,,UDB062,24.util62,24.R211,,Utility,
441,0,,CB_BSTLQ_LX_UVI80,,,,,15.UP16_CH243,15.CH243,15.Z322,,I/O,UP1600 used for relay control signal
442,0,,K1402,,,,,UDB066,24.util66,24.J311,,Utility,
443,0,,K1403,,,,,UDB079,24.util79,24.G311,,Utility,
444,0,,K1404,,,,,UDB084,24.util84,24.F307,,Utility,
445,0,,CB_VDD_BSTLQ_IN_BSTLQ_VOUT,,,,,15.UP16_CH242,15.CH242,15.Z320,,I/O,UP1600 used for relay control signal
446,0,,K4201,,,,,UDB067,24.util67,24.P311,,Utility,
447,0,,K4202,,,,,UDB067,24.util67,24.P311,,Utility,
448,0,,K4101,,,,,UDB075,24.util75,24.E311,,Utility,
449,0,,K7015,,,,,UDB023,24.util23,24.R202,,Utility,
450,0,,K7014,,,,,UDB014,24.util14,24.S202,,Utility,
451,0,,K7012,,,,,UDB055,24.util55,24.F209,,Utility,
452,0,,K7013,,,,,UDB035,24.util35,2.40E+209,,Utility,
453,0,,K7011,,,,,UDB031,24.util31,24.R204,,Utility,
454,0,,K7003,,,,,UDB078,24.util78,24.M309,,Utility,
455,0,,K7001,,,,,UDB046,24.util46,24.G209,,Utility,
456,0,,K7002,,,,,UDB054,24.util54,2.40E+211,,Utility,
457,0,,K7004,,,,,UDB038,24.util38,24.S207,,Utility,
458,0,,K7005,,,,,UDB036,24.util36,24.F207,,Utility,
459,0,,K7006,,,,,UDB008,24.util8,24.W204,,Utility,
460,0,,K7007,,,,,UDB002,24.util2,2.40E+203,,Utility,
461,0,,K7008,,,,,UDB017,24.util17,24.G207,,Utility,
462,0,,K7009,,,,,UDB039,24.util39,24.T204,,Utility,
463,0,,K7010,,,,,UDB009,24.util9,24.F204,,Utility,
464,0,,K1043,,,,,UDB127,24.util127,24.W302,,Utility,
465,0,,K1041,,,,,UDB056,24.util56,2.40E+212,,Utility,
466,0,,K1039,,,,,UDB049,24.util49,24.N211,,Utility,
467,0,,K1072,,,,,UDB077,24.util77,24.F311,,Utility,
468,0,,K1060,,,,,UDB096,24.util96,24.R307,,Utility,
469,0,,K1059,,,,,UDB097,24.util97,24.S307,,Utility,
470,0,,K1061,,,,,UDB094,24.util94,24.P307,,Utility,
471,0,,K1046,,,,,UDB108,24.util108,2.40E+305,,Utility,
472,0,,K1047,,,,,UDB061,24.util61,24.K209,,Utility,
473,0,,K1048,,,,,UDB110,24.util110,24.F304,,Utility,
474,0,,K1049,,,,,UDB032,24.util32,24.J209,,Utility,
475,0,,K1050,,,,,UDB099,24.util99,24.P304,,Utility,
476,0,,K1051,,,,,UDB100,24.util100,24.N304,,Utility,
477,0,,K1052,,,,,UDB102,24.util102,24.M304,,Utility,
478,0,,K1053,,,,,UDB101,24.util101,24.H304,,Utility,
479,0,,K1054,,,,,UDB098,24.util98,24.K304,,Utility,
480,0,,K1056,,,,,UDB092,24.util92,24.N307,,Utility,
481,0,,K1055,,,,,UDB103,24.util103,24.J304,,Utility,
482,0,,K1057,,,,,UDB105,24.util105,24.S304,,Utility,
483,0,,K1058,,,,,UDB095,24.util95,24.T307,,Utility,
484,0,,K1029,,,,,UDB115,24.util115,24.P302,,Utility,
485,0,,K1030,,,,,UDB104,24.util104,24.T304,,Utility,
486,0,,K1031,,,,,UDB006,24.util6,24.N202,,Utility,
487,0,,K1032,,,,,UDB011,24.util11,24.K202,,Utility,
488,0,,K1033,,,,,UDB034,24.util34,24.H207,,Utility,
489,0,,K1034,,,,,UDB053,24.util53,24.H209,,Utility,
490,0,,K1035,,,,,UDB015,24.util15,24.J202,,Utility,
491,0,,K1036,,,,,UDB004,24.util4,24.M202,,Utility,
492,0,,K1037,,,,,UDB003,24.util3,24.P202,,Utility,
493,0,,K1038,,,,,UDB059,24.util59,24.M211,,Utility,
494,0,,K1040,,,,,UDB124,24.util124,24.H302,,Utility,
495,0,,K1042,,,,,UDB113,24.util113,24.T302,,Utility,
496,0,,K1044,,,,,UDB106,24.util106,24.G304,,Utility,
497,0,,K1045,,,,,UDB114,24.util114,2.40E+303,,Utility,
498,0,,K1015,,,,,UDB122,24.util122,24.K302,,Utility,
499,0,,K1016,,,,,UDB126,24.util126,24.J302,,Utility,
500,0,,K1017,,,,,UDB090,24.util90,24.M307,,Utility,
501,0,,K1018,,,,,UDB107,24.util107,24.W307,,Utility,
502,0,,K1019,,,,,UDB123,24.util123,24.W304,,Utility,
503,0,,K1020,,,,,UDB121,24.util121,24.S302,,Utility,
504,0,,K1021,,,,,UDB045,24.util45,24.N207,,Utility,
505,0,,K1022,,,,,UDB043,24.util43,24.M207,,Utility,
506,0,,K1023,,,,,UDB019,24.util19,24.P204,,Utility,
507,0,,K1024,,,,,UDB020,24.util20,24.N204,,Utility,
508,0,,K1025,,,,,UDB041,24.util41,24.M209,,Utility,
509,0,,K1026,,,,,UDB120,24.util120,24.R302,,Utility,
510,0,,K1027,,,,,UDB111,24.util111,24.W309,,Utility,
511,0,,K1028,,,,,UDB058,24.util58,24.F211,,Utility,
512,0,,K1014,,,,,UDB116,24.util116,24.M302,,Utility,
513,0,,K1010,,,,,UDB048,24.util48,24.H211,,Utility,
514,0,,K1011,,,,,UDB050,24.util50,24.J211,,Utility,
515,0,,K1012,,,,,UDB057,24.util57,24.K211,,Utility,
516,0,,K1013,,,,,UDB118,24.util118,24.N302,,Utility,
517,0,,K1006,,,,,UDB117,24.util117,24.F302,,Utility,
518,0,,K1007,,,,,UDB033,24.util33,24.P209,,Utility,
519,0,,K1008,,,,,UDB037,24.util37,24.J207,,Utility,
520,0,,K1009,,,,,UDB060,24.util60,24.G211,,Utility,
521,0,,K1004,,,,,UDB040,24.util40,24.R209,,Utility,
522,0,,K1005,,,,,UDB112,24.util112,24.R304,,Utility,
523,0,,K1003,,,,,UDB052,24.util52,24.N209,,Utility,
524,0,,K1002,,,,,UDB119,24.util119,24.G302,,Utility,
525,0,,K1001,,,,,UDB087,24.util87,24.K307,,Utility,
526,0,,K1062,,,,,UDB022,24.util22,24.T202,,Utility,
527,0,,K1063,,,,,UDB022,24.util22,24.T202,,Utility,
528,0,,K1064,,,,,UDB030,24.util30,24.S204,,Utility,
529,0,,K1066,,,,,UDB024,24.util24,24.W207,,Utility,
530,0,,K1068,,,,,UDB044,24.util44,24.T207,,Utility,
531,0,,K1069,,,,,UDB044,24.util44,24.T207,,Utility,
532,0,,K1067,,,,,UDB024,24.util24,24.W207,,Utility,
533,0,,K1065,,,,,UDB030,24.util30,24.S204,,Utility,
534,0,,K1071,,,,,UDB047,24.util47,24.R207,,Utility,
535,0,,K1070,,,,,UDB047,24.util47,24.R207,,Utility,
536,0,,K6301,,,,,UDB012,24.util12,24.W202,,Utility,
537,0,,K6309,,,,,UDB001,24.util1,24.M204,,Utility,
538,0,,K6308,,,,,UDB001,24.util1,24.M204,,Utility,
539,0,,K6307,,,,,UDB018,24.util18,24.K204,,Utility,
540,0,,K6306,,,,,UDB018,24.util18,24.K204,,Utility,
541,0,,K6305,,,,,UDB016,24.util16,24.K207,,Utility,
542,0,,K6304,,,,,UDB016,24.util16,24.K207,,Utility,
543,0,,K6303,,,,,UDB000,24.util0,24.J204,,Utility,
544,0,,K6302,,,,,UDB000,24.util0,24.J204,,Utility,
545,1,G17,AMUX_P0,-102.36,471.76,,,15.UP16_CH148,15.CH148,15.D314,,I/O,
546,1,M16,AMUX_N0,-90.55,412.71,,,15.UP16_CH091,15.CH91,15.H402,,I/O,
547,1,H17,AMUX_A2,-102.36,456.01,,,15.UP16_CH158,15.CH158,15.F314,,I/O,
548,1,P17,AMUX_A3,-104.33,385.15,,,15.UP16_CH071,15.CH71,15.K414,,I/O,
549,1,J17,AMUX_A4,-102.36,440.27,,,15.UP16_CH154,15.CH154,15.F318,,I/O,
550,1,N17,AMUX_A5,-104.33,398.93,,,15.UP16_CH067,15.CH67,15.H414,,I/O,
551,1,L17,AMUX_A6,-104.33,426.49,,,15.UP16_CH084,15.CH84,15.K410,,I/O,
552,1,M17,AMUX_A7,-104.33,412.71,,,15.UP16_CH081,15.CH81,15.N408,,I/O,
553,1,N16,AMUX_B0,-90.55,398.93,,,15.UP16_CH090,15.CH90,15.H404,,I/O,
554,1,L16,AMUX_B1,-90.55,426.49,,,15.UP16_CH093,15.CH93,15.K402,,I/O,
555,1,P16,AMUX_B2,-90.55,385.15,,,15.UP16_CH074,15.CH74,15.K422,,I/O,
556,1,J16,AMUX_B3,-86.61,440.27,,,15.UP16_CH069,15.CH69,15.K418,,I/O,
557,1,P15,AMUX_B4,-76.77,385.15,,,15.UP16_CH086,15.CH86,15.N406,,I/O,
558,1,H16,AMUX_B5,-86.61,456.01,,,15.UP16_CH089,15.CH89,15.H410,,I/O,
559,1,M15,AMUX_B6,-76.77,412.71,,,15.UP16_CH156,15.CH156,15.D320,,I/O,
560,1,G16,AMUX_B7,-86.61,471.76,,,15.UP16_CH131,15.CH131,15.F310,,I/O,
561,1,N15,AMUX_AY,-76.77,398.93,,,15.UP16_CH076,15.CH76,15.N416,,I/O,
562,1,R15,AMUX_BY,-76.77,371.37,,,15.UP16_CH078,15.CH78,15.N412,,I/O,
563,1,L14,TCAL,-62.99,426.49,,,15.UP16_CH080,15.CH80,15.N410,,I/O,
564,1,F15,TDEV1,-70.87,487.51,,,15.UP16_CH088,15.CH88,15.H412,,I/O,
565,1,G15,TDEV2,-70.87,471.76,,,15.UP16_CH094,15.CH94,15.H408,,I/O,
566,1,P14,TDEV3,-62.99,385.15,,,15.UP16_CH095,15.CH95,15.H406,,I/O,
567,1,H15,TDEV4,-70.87,456.01,,,15.UP16_CH092,15.CH92,15.K404,,I/O,
568,1,J15,TDEV5,-70.87,440.27,,,15.UP16_CH083,15.CH83,15.N402,,I/O,
569,1,R5,GPIO1,62.99,371.37,,,15.UP16_CH218,15.CH218,15.X320,,I/O,
570,1,Y14,GPIO2,-62.99,302.47,,,15.UP16_CH144,15.CH144,15.B314,,I/O,
571,1,W10,GPIO3,-7.87,316.25,,,15.UP16_CH147,15.CH147,15.B322,,I/O,
572,1,Y13,GPIO4,-49.21,302.47,,,15.UP16_CH150,15.CH150,15.B318,,I/O,
573,1,Y12,GPIO5,-35.43,302.47,,,15.UP16_CH198,15.CH198,15.T308,,I/O,
574,1,Y11,GPIO6,-21.65,302.47,,,15.UP16_CH194,15.CH194,15.X308,,I/O,
575,1,Y10,GPIO7,-7.87,302.47,,,15.UP16_CH208,15.CH208,15.R314,,I/O,
576,1,W9,GPIO8,7.87,316.25,,,15.UP16_CH204,15.CH204,15.R308,,I/O,
577,1,U9,GPIO9,7.87,343.81,,,15.UP16_CH030,15.CH30,15.Z410,,I/O,
578,1,Y9,GPIO10,7.87,302.47,,,15.UP16_CH214,15.CH214,15.R318,,I/O,
579,1,W8,GPIO11,21.65,316.25,,,15.UP16_CH210,15.CH210,15.R320,,I/O,
580,1,Y8,GPIO12,21.65,302.47,,,15.UP16_CH014,15.CH14,15.AD414,,I/O,
581,1,V8,GPIO13,21.65,330.03,,,15.UP16_CH128,15.CH128,15.F302,,I/O,
582,1,V7,GPIO14,35.43,330.03,,,15.UP16_CH138,15.CH138,15.D302,,I/O,
583,1,P8,GPIO15,21.65,385.15,,,15.UP16_CH140,15.CH140,15.B306,,I/O,
584,1,U7,GPIO16,35.43,343.81,,,15.UP16_CH136,15.CH136,15.B302,,I/O,
585,1,Y7,GPIO17,35.43,302.47,,,15.UP16_CH024,15.CH24,15.AB412,,I/O,
586,1,Y6,GPIO18,49.21,302.47,,,15.UP16_CH016,15.CH16,15.AD410,,I/O,
587,1,W7,GPIO19,35.43,316.25,,,15.UP16_CH220,15.CH220,15.T320,,I/O,
588,1,Y5,GPIO20,62.99,302.47,,,15.UP16_CH020,15.CH20,15.AB410,,I/O,
589,1,V6,GPIO21,49.21,330.03,,,15.UP16_CH215,15.CH215,15.T318,,I/O,
590,1,U6,GPIO22,49.21,343.81,,,15.UP16_CH223,15.CH223,15.X318,,I/O,
591,1,W6,GPIO23,49.21,316.25,,,15.UP16_CH221,15.CH221,15.T322,,I/O,
