
								CP1	CP1	CP1	QA_C	QA_C	QA_S	QA_S	CHAR_N25C	CHAR_N25C	CHAR_0C	CHAR_0C	CHAR_25C	CHAR_25C	CHAR_85C	CHAR_85C	CHAR_125C	CHAR_125C	FT1	FT1	TBD2	TBD2	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_256_LP_RDSON_Gentool	BuckSW2_Rdson_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649831		ohm	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_256_LP_RDSON_Gentool	BuckSW5_Rdson_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649832		ohm	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_256_LP_RDSON_Gentool	BuckSW6_Rdson_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649833		ohm	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW0_Rpd_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649834		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW1_Rpd_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649835		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW2_Rpd_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649836		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW3_Rpd_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649837		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW4_Rpd_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649838		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW5_Rpd_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649839		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW6_Rpd_X_X_X_X_P_X_VDD4.80V_MeasR_X_X_X_X		4649840		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI0_ILimit_X_X_X_X_PostBurnTarget_T_VDD2.30V_MeasI_X_X_X_X		7100000		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI0_ILimit_X_X_X_X_PostBurnCode_C_VDD2.30V_MeasI_X_X_X_X		7100001			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI0_ILimit_X_X_X_X_PostBurn_T_VDD2.30V_MeasI_X_X_X_X		7100002		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI1_ILimit_X_X_X_X_PostBurnTarget_T_VDD2.30V_MeasI_X_X_X_X		7100003		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI1_ILimit_X_X_X_X_PostBurnCode_C_VDD2.30V_MeasI_X_X_X_X		7100004			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI1_ILimit_X_X_X_X_PostBurn_T_VDD2.30V_MeasI_X_X_X_X		7100005		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI2_ILimit_X_X_X_X_PostBurnTarget_T_VDD2.30V_MeasI_X_X_X_X		7100006		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI2_ILimit_X_X_X_X_PostBurnCode_C_VDD2.30V_MeasI_X_X_X_X		7100007			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI2_ILimit_X_X_X_X_PostBurn_T_VDD2.30V_MeasI_X_X_X_X		7100008		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI3_ILimit_X_X_X_X_PostBurnTarget_T_VDD2.30V_MeasI_X_X_X_X		7100009		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI3_ILimit_X_X_X_X_PostBurnCode_C_VDD2.30V_MeasI_X_X_X_X		7100010			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI3_ILimit_X_X_X_X_PostBurn_T_VDD2.30V_MeasI_X_X_X_X		7100011		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI4_ILimit_X_X_X_X_PostBurnTarget_T_VDD2.30V_MeasI_X_X_X_X		7100012		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI4_ILimit_X_X_X_X_PostBurnCode_C_VDD2.30V_MeasI_X_X_X_X		7100013			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI4_ILimit_X_X_X_X_PostBurn_T_VDD2.30V_MeasI_X_X_X_X		7100014		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI5_ILimit_X_X_X_X_PostBurnTarget_T_VDD2.30V_MeasI_X_X_X_X		7100015		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI5_ILimit_X_X_X_X_PostBurnCode_C_VDD2.30V_MeasI_X_X_X_X		7100016			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI5_ILimit_X_X_X_X_PostBurn_T_VDD2.30V_MeasI_X_X_X_X		7100017		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI6_ILimit_X_X_X_X_PostBurnTarget_T_VDD2.30V_MeasI_X_X_X_X		7100018		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI6_ILimit_X_X_X_X_PostBurnCode_C_VDD2.30V_MeasI_X_X_X_X		7100019			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI6_ILimit_X_X_X_X_PostBurn_T_VDD2.30V_MeasI_X_X_X_X		7100020		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_0134_LP_RDSON_Gentool	BuckSW0_Rdson_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7101000		ohm	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_0134_LP_RDSON_Gentool	BuckSW1_Rdson_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7101001		ohm	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_0134_LP_RDSON_Gentool	BuckSW3_Rdson_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7101002		ohm	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_0134_LP_RDSON_Gentool	BuckSW4_Rdson_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7101003		ohm	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_256_LP_RDSON_Gentool	BuckSW2_Rdson_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7102000		ohm	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_256_LP_RDSON_Gentool	BuckSW5_Rdson_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7102001		ohm	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_256_LP_RDSON_Gentool	BuckSW6_Rdson_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7102002		ohm	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW0_Rpd_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7103000		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW1_Rpd_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7103001		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW2_Rpd_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7103002		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW3_Rpd_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7103003		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW4_Rpd_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7103004		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW5_Rpd_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7103005		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_ULV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW6_Rpd_X_X_X_X_P_X_VDD2.30V_MeasR_X_X_X_X		7103006		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI0_ILimit_X_X_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4649806		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI0_ILimit_X_X_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4649807			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI0_ILimit_X_X_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4649808		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI1_ILimit_X_X_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4649809		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI1_ILimit_X_X_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4649810			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI1_ILimit_X_X_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4649811		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI2_ILimit_X_X_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4649812		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI2_ILimit_X_X_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4649813			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI2_ILimit_X_X_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4649814		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI3_ILimit_X_X_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4649815		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI3_ILimit_X_X_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4649816			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI3_ILimit_X_X_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4649817		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI4_ILimit_X_X_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4649818		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI4_ILimit_X_X_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4649819			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI4_ILimit_X_X_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4649820		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI5_ILimit_X_X_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4649821		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI5_ILimit_X_X_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4649822			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI5_ILimit_X_X_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4649823		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI6_ILimit_X_X_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4649824		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI6_ILimit_X_X_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4649825			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_ILimit_PostBurn_Gentool	BuckSWI6_ILimit_X_X_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4649826		A	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	-0.323	-0.213	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_0134_LP_RDSON_Gentool	BuckSW0_Rdson_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649827		ohm	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_0134_LP_RDSON_Gentool	BuckSW1_Rdson_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649828		ohm	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	0.005	0.04	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_0134_LP_RDSON_Gentool	BuckSW3_Rdson_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649829		ohm	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_0134_LP_RDSON_Gentool	BuckSW4_Rdson_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649830		ohm	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	0.005	0.025	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_256_LP_RDSON_Gentool	BuckSW2_Rdson_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649831		ohm	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	0.005	0.06	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_256_LP_RDSON_Gentool	BuckSW5_Rdson_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649832		ohm	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	0.005	0.055	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_256_LP_RDSON_Gentool	BuckSW6_Rdson_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649833		ohm	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	0.005	0.035	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW0_Rpd_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649834		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW1_Rpd_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649835		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW2_Rpd_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649836		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW3_Rpd_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649837		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW4_Rpd_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649838		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW5_Rpd_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649839		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
	Run	Flow_BUCKSW_PostBurn_HV	BuckSW_Pull_DownR_PAR_Trim_Gentool	BUCKSW6_Rpd_X_X_X_X_P_X_VDD4.90V_MeasR_X_X_X_X		4649840		ohm	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	50	100	
