
								CP1	CP1	CP1	QA_C	QA_C	QA_S	QA_S	CHAR_N25C	CHAR_N25C	CHAR_0C	CHAR_0C	CHAR_25C	CHAR_25C	CHAR_85C	CHAR_85C	CHAR_125C	CHAR_125C	FT1	FT1	TBD2	TBD2	
		flowtable	instance	testname	PETname	testnumber	scale	units	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	comment	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck0_REF_IMAXALARM_ATB109.11uA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4584001			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4584002		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4584003			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4584004		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4584005			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4584006		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4584007			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4584008		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4584009			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck0_REF_IMAXALARM_ATB109.11uA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4584010		A	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4584011		A	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4584012		A	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4584013		A	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4584014		A	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp1	Buck0_REF_Ton_250nS_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4587000			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp1	Buck2_REF_Ton_250nS_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4587001			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp1	Buck0_REF_Ton_250nS_X_X_PostBurnGNG_X_VDD4.90V_ToggleDTB_PostBurnCode_PostBurnCode-2_X_X		4587002			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp1	Buck2_REF_Ton_250nS_X_X_PostBurnGNG_X_VDD4.90V_ToggleDTB_PostBurnCode_PostBurnCode-2_X_X		4587003			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck1_REF_TonINTMS_38nS_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4590000			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck10_REF_Ton_250nS_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4590001			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck11_REF_Ton_250nS_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4590002			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck1_REF_TonINTMS_38nS_X_X_PostBurnGNG_X_VDD4.90V_ToggleDTB_PostBurnCode_PostBurnCode-2_X_X		4590003			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck10_REF_Ton_250nS_X_X_PostBurnGNG_X_VDD4.90V_ToggleDTB_PostBurnCode_PostBurnCode-2_X_X		4590004			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck11_REF_Ton_250nS_X_X_PostBurnGNG_X_VDD4.90V_ToggleDTB_PostBurnCode_PostBurnCode-2_X_X		4590005			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	Buck1_REF_Ton_PostBurn_MS_GenTool	Buck1_REF_TonMS_44nS_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4593000			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	Buck1_REF_Ton_PostBurn_MS_GenTool	Buck1_REF_TonMS_44nS_X_X_PostBurnGNG_X_VDD4.90V_ToggleDTB_PostBurnCode_PostBurnCode-2_X_X		4593001			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	Buck1_REF_Ton_PostBurn_SL_GenTool	Buck1_REF_TonSL_44nS_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4596000			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn_HV	Buck1_REF_Ton_PostBurn_SL_GenTool	Buck1_REF_TonSL_44nS_X_X_PostBurnGNG_X_VDD4.90V_ToggleDTB_PostBurnCode_PostBurnCode-2_X_X		4596001			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck0_LP_PILIM_LX-750mA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4640400		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck0_LP_PILIM_LX-750mA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4640401			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck2_LP_PILIM_LX-750mA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4640402		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck2_LP_PILIM_LX-750mA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4640403			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck10_LP_PILIM_LX-750mA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4640404		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck10_LP_PILIM_LX-750mA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4640405			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck11_LP_PILIM_LX-750mA_X_X_PostBurnTarget_T_VDD4.90V_ToggleDTB_X_X_X_X		4640406		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck11_LP_PILIM_LX-750mA_X_X_PostBurnCode_C_VDD4.90V_ToggleDTB_X_X_X_X		4640407			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck0_LP_PILIM_LX-750mA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4640408		A	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck2_LP_PILIM_LX-750mA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4640409		A	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck10_LP_PILIM_LX-750mA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4640410		A	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_PILIM_PAR_PostBurn_GenTool	Buck11_LP_PILIM_LX-750mA_X_X_PostBurn_T_VDD4.90V_ToggleDTB_X_X_X_X		4640411		A	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	-0.78	-0.72	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck0_LP_LS_CSA_X_X_PostBurnTarget_T_VDD4.90V_MeasG_X_X_X_X		4641200			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck0_LP_LS_CSA_X_X_PostBurnCode_C_VDD4.90V_MeasG_X_X_X_X		4641201			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck0_LP_LS_CSA_X_X_PostBurn_T_VDD4.90V_MeasG_X_X_X_X		4641202			24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck2_LP_LS_CSA_X_X_PostBurnTarget_T_VDD4.90V_MeasG_X_X_X_X		4641203			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck2_LP_LS_CSA_X_X_PostBurnCode_C_VDD4.90V_MeasG_X_X_X_X		4641204			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck2_LP_LS_CSA_X_X_PostBurn_T_VDD4.90V_MeasG_X_X_X_X		4641205			24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck10_LP_LS_CSA_X_X_PostBurnTarget_T_VDD4.90V_MeasG_X_X_X_X		4641206			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck10_LP_LS_CSA_X_X_PostBurnCode_C_VDD4.90V_MeasG_X_X_X_X		4641207			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck10_LP_LS_CSA_X_X_PostBurn_T_VDD4.90V_MeasG_X_X_X_X		4641208			24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck11_LP_LS_CSA_X_X_PostBurnTarget_T_VDD4.90V_MeasG_X_X_X_X		4641209			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck11_LP_LS_CSA_X_X_PostBurnCode_C_VDD4.90V_MeasG_X_X_X_X		4641210			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSA_PAR_PostBurn_GenTool	Buck11_LP_LS_CSA_X_X_PostBurn_T_VDD4.90V_MeasG_X_X_X_X		4641211			24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	24320	26880	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck0_LP_LS_CSAOS_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4641400		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck0_LP_LS_CSAOS_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4641401			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck0_LP_LS_CSAOS_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4641402		A	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck2_LP_LS_CSAOS_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4641403		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck2_LP_LS_CSAOS_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4641404			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck2_LP_LS_CSAOS_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4641405		A	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	0.000018	0.000022	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck10_LP_LS_CSAOS_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4641406		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck10_LP_LS_CSAOS_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4641407			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck10_LP_LS_CSAOS_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4641408		A	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck11_LP_LS_CSAOS_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4641409		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck11_LP_LS_CSAOS_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4641410			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_CSAOS_PAR_PostBurn_GenTool	Buck11_LP_LS_CSAOS_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4641411		A	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_ICSOSADC_PAR_PostBurn_GenTool	Buck0_LP_LS_ICSOSADC_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4641600		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_ICSOSADC_PAR_PostBurn_GenTool	Buck0_LP_LS_ICSOSADC_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4641601			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_ICSOSADC_PAR_PostBurn_GenTool	Buck0_LP_LS_ICSOSADC_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4641602		A	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_ICSOSADC_PAR_PostBurn_GenTool	Buck2_LP_LS_ICSOSADC_X_X_PostBurnTarget_T_VDD4.90V_MeasI_X_X_X_X		4641603		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_ICSOSADC_PAR_PostBurn_GenTool	Buck2_LP_LS_ICSOSADC_X_X_PostBurnCode_C_VDD4.90V_MeasI_X_X_X_X		4641604			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK235P_PHASE_PostBurn_HV	MultiPhase_LP_LS_ICSOSADC_PAR_PostBurn_GenTool	Buck2_LP_LS_ICSOSADC_X_X_PostBurn_T_VDD4.90V_MeasI_X_X_X_X		4641605		A	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	
