DFF 1.1
	

	IG-XL Version		9.10.00_uflx(P5.2) 07.23.19.11.00	
	Test Program		LR68_CP1_X4_E04_200116_V04A_PROD_BCV0p71_25C.igxl	
	Date		43847.8305555556	
	User		SUFLX641\wafer	
	Computer Name		SUFLX641	
	Computer OS		Windows 7 Service Pack 1	
	Computer Speed		~3292 Mhz GenuineIntel Intel64 Family 6 Model 45 Stepping 7 (8 Processor(s))	
	Computer Memory		33476168 KB RAM	
	DSP PC		1 DSP PC(s) with 1 Processor(s), GenuineIntel Intel64 Family 6 Model 62 Stepping 4 each with 10 Cores per processor 16	
	Tester		Jaguar	
	Job		CP1	
	Channel Map		ChannelMap_CP_4_site	
	Part	
	Environment	
	Sites		4	
	SitesStartingCount		1	
	Enable Words		Bintable,Temp_25C,CP,CFG_UDR_MON_Read_Enable,CFG_Enable,BKM_Fuse,CFG_Early_Enable,ECID_Enable,CP1,EVS,ECID_DEID_Enable,ECID_nonDEID_Enable,UDR_P_Enable,UDR_E_Enable,MON_Enable,HardIPBin,Prod_CP1,HARDIP_PCIE,HARDIP_PCIEREFBUF,HARDIP_CIO,HARDIP_LPDPRX,HARDIP_LPDPTX,HARDIP_ADC,HARDIP_SEPVM,HARDIP_RLXOSC,HARDIP_AMP,HARDIP_MIPI,HARDIP_EUSB,HARDIP_LLPS,HARDIP_FRO,HARDIP_DCM,HARDIP_IVDM,HARDIP_DSGRINGS,HARDIP_PSR1,HARDIP_VTHSENSOR,HARDIP_WRITERLEAKER,HARDIP_PCIEREFPLL,HARDIP_PCIETXPLL,HARDIP_PCIEAUSPLL,HARDIP_LPDPAUSPLL,HARDIP_CIO3PLL,HARDIP_CIOAUSPLL,HARDIP_ADCLK,HARDIP_SOCPLL,HARDIP_DDRPLL,HARDIP_ULPPLL,HARDIP_FLPPLL,eFuse_All_Enable,XI0_nWire,UID_Enable,UDR_E_Early_Enable,UDR_P_Early_Enable,HARDIP_MTRTSNS,HARDIP_MTRSNS,HARDIP_MTRGR,HARDIP_PCMRINGS,HARDIP_SEPDFM,HardIP_Autorange,Prod_All,Mbist_FingerPrint,Mbist_FingerPrint_Vector,BV_Mbist,UARTToDatalog,Enable_HardIP,SPIROM_1_Write	
	Run Mode		Run	
	Total Execution Time		180.5589799	
	Total Results Overhang		N/A	
	Session Comment	


	Flow Sheet	Line	Flow Step		VBT	
				Total	PreBody	Body	PostBody	TName	TNum	
	Flow_HARDIP_LPDPRX	7783	FOR	0.0000093	
	Flow_HARDIP_LPDPRX	7850	LPDPRX_L4RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L4_RX7F3_Eye_Diagram_NV	0.0000146	
	Flow_HARDIP_LPDPRX	7851	LPDPRX_7F3L5_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F3L5_INIT_NV	0.0000146	
	Flow_HARDIP_LPDPRX	7852	HARDIP_Set_Test_Number	0.0000143	
	Flow_HARDIP_LPDPRX	7853	FOR	0.0000093	
	Flow_HARDIP_LPDPRX	7920	LPDPRX_L5RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L5_RX7F3_Eye_Diagram_NV	0.000015	
	Flow_HARDIP_LPDPRX	7921	LPDPRX_7F3L6_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F3L6_INIT_NV	0.0000146	
	Flow_HARDIP_LPDPRX	7922	HARDIP_Set_Test_Number	0.0000146	
	Flow_HARDIP_LPDPRX	7923	FOR	0.000009	
	Flow_HARDIP_LPDPRX	7990	LPDPRX_L6RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L6_RX7F3_Eye_Diagram_NV	0.0000149	
	Flow_HARDIP_LPDPRX	7991	LPDPRX_7F3L7_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F3L7_INIT_NV	0.000015	
	Flow_HARDIP_LPDPRX	7992	HARDIP_Set_Test_Number	0.0000143	
	Flow_HARDIP_LPDPRX	7993	FOR	0.000009	
	Flow_HARDIP_LPDPRX	8060	LPDPRX_L7RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L7_RX7F3_Eye_Diagram_NV	0.0000149	
	Flow_HARDIP_LPDPRX	8061	LPDPRX_7F3L8_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F3L8_INIT_NV	0.0000147	
	Flow_HARDIP_LPDPRX	8062	HARDIP_Set_Test_Number	0.0000143	
	Flow_HARDIP_LPDPRX	8063	FOR	0.0000094	
	Flow_HARDIP_LPDPRX	8130	LPDPRX_L8RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L8_RX7F3_Eye_Diagram_NV	0.0000149	
	Flow_HARDIP_LPDPRX	8131	LPDPRX_7F3L9_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F3L9_INIT_NV	0.0000147	
	Flow_HARDIP_LPDPRX	8132	HARDIP_Set_Test_Number	0.0000146	
	Flow_HARDIP_LPDPRX	8133	FOR	0.0000186	
	Flow_HARDIP_LPDPRX	8200	LPDPRX_L9RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L9_RX7F3_Eye_Diagram_NV	0.0000252	
	Flow_HARDIP_LPDPRX	8201	LPDPRX_7F3L10_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F3L10_INIT_NV	0.0000149	
	Flow_HARDIP_LPDPRX	8202	HARDIP_Set_Test_Number	0.0000143	
	Flow_HARDIP_LPDPRX	8203	FOR	0.0000097	
	Flow_HARDIP_LPDPRX	8270	LPDPRX_L10RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L10_RX7F3_Eye_Diagram_NV	0.0000146	
	Flow_HARDIP_LPDPRX	8271	LPDPRX_7F3L11_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F3L11_INIT_NV	0.0000146	
	Flow_HARDIP_LPDPRX	8272	HARDIP_Set_Test_Number	0.0000146	
	Flow_HARDIP_LPDPRX	8273	FOR	0.0000091	
	Flow_HARDIP_LPDPRX	8340	LPDPRX_L11RX7F3_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L11_RX7F3_Eye_Diagram_NV	0.0000147	
	Flow_HARDIP_LPDPRX	8341	Relay_Off_FRC_HARDIP	0.0000146	
	Flow_HARDIP_LPDPRX	8342	LPDPRX_EVT2VRX8_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_EVT2V_RX8_NV	0.0000149	
	Flow_HARDIP_LPDPRX	8475	LPDPRX_ODT2VRX8_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_ODT2V_RX8_NV	0.0000146	
	Flow_HARDIP_LPDPRX	8608	LPDPRX_EVH0DACRX9A_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_EVH0DAC_RX9A_NV	0.0000507	
	Flow_HARDIP_LPDPRX	8621	LPDPRX_ODH0DACRX9A_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_ODH0DAC_RX9A_NV	0.0000146	
	Flow_HARDIP_LPDPRX	8634	LPDPRX_EVEIDACRX9C_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_EVEIDAC_RX9C_NV	0.000014	
	Flow_HARDIP_LPDPRX	8647	LPDPRX_ODEIDACRX9C_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_ODEIDAC_RX9C_NV	0.0000146	
	Flow_HARDIP_LPDPRX	8660	LPDPRX_EVSMPDACRX9D_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_EVSMPDAC_RX9D_NV	0.0000143	
	Flow_HARDIP_LPDPRX	8673	LPDPRX_ODSMPDACRX9D_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_ODSMPDAC_RX9D_NV	0.0000147	
	Flow_HARDIP_LPDPRX	8686	LPDPRX_EVCTLDACRX9E_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_EVCTLDAC_RX9E_NV	0.0000146	
	Flow_HARDIP_LPDPRX	8699	LPDPRX_ODCTLDACRX9E_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_ODCTLDAC_RX9E_NV	0.0000143	
	Flow_HARDIP_LPDPRX	8712	LPDPRX_SWEEPRX10BVIH_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_SWEEP_RX10B_1_NV	0.0000143				HIO_MeasV_N_SWEEPRX10BVIH_LPDPRX_LPDPRXAUXP_X_VIH_X_X	
	Flow_HARDIP_LPDPRX	8713	LPDPRX_SWEEPRX10BVIL_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_SWEEP_RX10B_2_NV	0.0000143				HIO_MeasV_N_SWEEPRX10BVIL_LPDPRX_LPDPRXAUXP_X_VIL_X_X	
	Flow_HARDIP_LPDPRX	8714	LPDPRX_EVFRQCNTRX10_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_EVFRQCNT_RX10_NV	0.0000143	
	Flow_HARDIP_LPDPRX	8769	LPDPRX_ODFRQCNTRX10_CZ_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_ODFRQCNT_RX10_NV	0.0000143	
	Flow_HARDIP_LPDPRX	8824	LPDPRX_EVENRX3F3ON_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_EVEN_RX3F3ON_LV	0.0504882					880000	
	Flow_HARDIP_LPDPRX	8825	LPDPRX_ODDRX3F3ON_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_ODD_RX3F3ON_LV	0.0400426					881000	
	Flow_HARDIP_LPDPRX	8826	LPDPRX_EVENRX3F2ON_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_EVEN_RX3F2ON_LV	0.038604					882000	
	Flow_HARDIP_LPDPRX	8827	LPDPRX_ODDRX3F2ON_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_ODD_RX3F2ON_LV	0.0384694					883000	
	Flow_HARDIP_LPDPRX	8828	LPDPRX_EVENRX3F1ON_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_EVEN_RX3F1ON_LV	0.0364478					884000	
	Flow_HARDIP_LPDPRX	8829	LPDPRX_ODDRX3F1ON_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_ODD_RX3F1ON_LV	0.0364329					885000	
	Flow_HARDIP_LPDPRX	8830	LPDPRX_EVENRX3F3OFF_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_EVEN_RX3F3OFF_LV	0.0365406					886000	
	Flow_HARDIP_LPDPRX	8831	LPDPRX_ODDRX3F3OFF_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_ODD_RX3F3OFF_LV	0.0369604					887000	
	Flow_HARDIP_LPDPRX	8832	LPDPRX_EVENRX3F2OFF_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_EVEN_RX3F2OFF_LV	0.0361237					888000	
	Flow_HARDIP_LPDPRX	8833	LPDPRX_ODDRX3F2OFF_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_ODD_RX3F2OFF_LV	0.0362599					889000	
	Flow_HARDIP_LPDPRX	8834	LPDPRX_EVENRX3F1OFF_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_EVEN_RX3F1OFF_LV	0.0352242					890000	
	Flow_HARDIP_LPDPRX	8835	LPDPRX_ODDRX3F1OFF_PP_TONA0_S_FULP_AN_RX00_PFF_JTG_ELB_ALLFRV_SI_ODD_RX3F1OFF_LV	0.0345137					891000	
	Flow_HARDIP_LPDPRX	8836	LPDPRX_VILVIHRX10A_PP_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_VILVIH_RX10A_LV	0.0255612					892000	
	Flow_HARDIP_LPDPRX	8837	LPDPRX_EVENRX2F3_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_EVEN_RX2F3_LV	0.1294095					893000	
	Flow_HARDIP_LPDPRX	8868	LPDPRX_ODDRX2F3_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_ODD_RX2F3_LV	0.1263742					894000	
	Flow_HARDIP_LPDPRX	8899	LPDPRX_EVENRX2F2_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_EVEN_RX2F2_LV	0.1269438					895000	
	Flow_HARDIP_LPDPRX	8930	LPDPRX_ODDRX2F2_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_ODD_RX2F2_LV	0.125615					896000	
	Flow_HARDIP_LPDPRX	8961	LPDPRX_EVENRX2F1_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_EVEN_RX2F1_LV	0.1275877					897000	
	Flow_HARDIP_LPDPRX	8992	LPDPRX_ODDRX2F1_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_ODD_RX2F1_LV	0.1227763					898000	
	Flow_HARDIP_LPDPRX	9023	LPDPRX_ANACM1_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_ANA_CM1_LV	0.0525787					899000	
	Flow_HARDIP_LPDPRX	9026	LPDPRX_MNANACM1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_ANA_CM1_LV	0.0000339					900000	
	Flow_HARDIP_LPDPRX	9067	LPDPRX_TERMRX1_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_IMP_ALLFRV_SI_TERM_RX1_LV	0.6851706					901000	
	Flow_HARDIP_LPDPRX	9236	LPDPRX_MNL0RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L0_RX2F1_LV	0.0000361					902000	
	Flow_HARDIP_LPDPRX	9378	LPDPRX_MNL1RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L1_RX2F1_LV	0.0000252					903000	
	Flow_HARDIP_LPDPRX	9520	LPDPRX_MNL2RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L2_RX2F1_LV	0.0000252					904000	
	Flow_HARDIP_LPDPRX	9662	LPDPRX_MNL3RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L3_RX2F1_LV	0.0000252					905000	
	Flow_HARDIP_LPDPRX	9804	LPDPRX_MNL4RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L4_RX2F1_LV	0.0000252					906000	
	Flow_HARDIP_LPDPRX	9946	LPDPRX_MNL5RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L5_RX2F1_LV	0.0000252					907000	
	Flow_HARDIP_LPDPRX	10088	LPDPRX_MNL6RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L6_RX2F1_LV	0.0000249					908000	
	Flow_HARDIP_LPDPRX	10230	LPDPRX_MNL7RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L7_RX2F1_LV	0.0000249					909000	
	Flow_HARDIP_LPDPRX	10372	LPDPRX_MNL8RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L8_RX2F1_LV	0.0000252					910000	
	Flow_HARDIP_LPDPRX	10514	LPDPRX_MNL9RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L9_RX2F1_LV	0.0000248					911000	
	Flow_HARDIP_LPDPRX	10656	LPDPRX_MNL10RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L10_RX2F1_LV	0.0000252					912000	
	Flow_HARDIP_LPDPRX	10798	LPDPRX_MNL11RX2F1_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L11_RX2F1_LV	0.0000249					913000	
	Flow_HARDIP_LPDPRX	10940	LPDPRX_MNL0RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L0_RX2F2_LV	0.0000249					914000	
	Flow_HARDIP_LPDPRX	11082	LPDPRX_MNL1RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L1_RX2F2_LV	0.0000248					915000	
	Flow_HARDIP_LPDPRX	11224	LPDPRX_MNL2RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L2_RX2F2_LV	0.0000245					916000	
	Flow_HARDIP_LPDPRX	11366	LPDPRX_MNL3RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L3_RX2F2_LV	0.0000249					917000	
	Flow_HARDIP_LPDPRX	11508	LPDPRX_MNL4RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L4_RX2F2_LV	0.0000245					918000	
	Flow_HARDIP_LPDPRX	11650	LPDPRX_MNL5RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L5_RX2F2_LV	0.0000249					919000	
	Flow_HARDIP_LPDPRX	11792	LPDPRX_MNL6RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L6_RX2F2_LV	0.0000249					920000	
	Flow_HARDIP_LPDPRX	11934	LPDPRX_MNL7RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L7_RX2F2_LV	0.0000261					921000	
	Flow_HARDIP_LPDPRX	12076	LPDPRX_MNL8RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L8_RX2F2_LV	0.0000255					922000	
	Flow_HARDIP_LPDPRX	12218	LPDPRX_MNL9RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L9_RX2F2_LV	0.0000252					923000	
	Flow_HARDIP_LPDPRX	12360	LPDPRX_MNL10RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L10_RX2F2_LV	0.0000252					924000	
	Flow_HARDIP_LPDPRX	12502	LPDPRX_MNL11RX2F2_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L11_RX2F2_LV	0.0000252					925000	
	Flow_HARDIP_LPDPRX	12644	LPDPRX_MNL0RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L0_RX2F3_LV	0.0000258					926000	
	Flow_HARDIP_LPDPRX	12786	LPDPRX_MNL1RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L1_RX2F3_LV	0.0000252					927000	
	Flow_HARDIP_LPDPRX	12928	LPDPRX_MNL2RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L2_RX2F3_LV	0.0000252					928000	
	Flow_HARDIP_LPDPRX	13070	LPDPRX_MNL3RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L3_RX2F3_LV	0.0000255					929000	
	Flow_HARDIP_LPDPRX	13212	LPDPRX_MNL4RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L4_RX2F3_LV	0.0000248					930000	
	Flow_HARDIP_LPDPRX	13354	LPDPRX_MNL5RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L5_RX2F3_LV	0.0000255					931000	
	Flow_HARDIP_LPDPRX	13496	LPDPRX_MNL6RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L6_RX2F3_LV	0.0000252					932000	
	Flow_HARDIP_LPDPRX	13638	LPDPRX_MNL7RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L7_RX2F3_LV	0.0000249					933000	
	Flow_HARDIP_LPDPRX	13780	LPDPRX_MNL8RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L8_RX2F3_LV	0.0000277					934000	
	Flow_HARDIP_LPDPRX	13922	LPDPRX_MNL9RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L9_RX2F3_LV	0.0000252					935000	
	Flow_HARDIP_LPDPRX	14064	LPDPRX_MNL10RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L10_RX2F3_LV	0.0000248					936000	
	Flow_HARDIP_LPDPRX	14206	LPDPRX_MNL11RX2F3_MN_TONA0_S_FULP_AN_RX00_MEA_JTG_VMX_ALLFRV_SI_L11_RX2F3_LV	0.0000554					937000	
	Flow_HARDIP_LPDPRX	14348	LPDPRX_EVENRX4F3_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_IMX_ALLFRV_SI_EVEN_RX4F3_LV	0.0000152					938000	
	Flow_HARDIP_LPDPRX	14365	LPDPRX_ODDRX4F3_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_IMX_ALLFRV_SI_ODD_RX4F3_LV	0.0000147					939000	
	Flow_HARDIP_LPDPRX	14382	LPDPRX_EVENRX4F2_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_IMX_ALLFRV_SI_EVEN_RX4F2_LV	0.0000146					940000	
	Flow_HARDIP_LPDPRX	14399	LPDPRX_ODDRX4F2_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_IMX_ALLFRV_SI_ODD_RX4F2_LV	0.0000146					941000	
	Flow_HARDIP_LPDPRX	14416	LPDPRX_EVENRX4F1_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_IMX_ALLFRV_SI_EVEN_RX4F1_LV	0.0000147					942000	
	Flow_HARDIP_LPDPRX	14433	LPDPRX_ODDRX4F1_PP_TONA0_S_FULP_AN_RX00_MEA_JTG_IMX_ALLFRV_SI_ODD_RX4F1_LV	0.0000146					943000	
	Flow_HARDIP_LPDPRX	14450	LPDPRX_VOLVOHRX9_PP_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_VOLVOH_RX9_LV	0.0779035					944000	
	Flow_HARDIP_LPDPRX	14487	LPDPRX_EVH1DACRX9B_PP_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_EVH1DAC_RX9B_LV	0.0797424					945000	
	Flow_HARDIP_LPDPRX	14500	LPDPRX_ODH1DACRX9B_PP_TONA0_S_FULP_AN_RX00_AUX_JTG_VMX_ALLFRV_SI_ODH1DAC_RX9B_LV	0.0678424					946000	
	Flow_HARDIP_LPDPRX	14513	LPDPRX_EVACAPRX12_PP_TONA0_S_FULP_AN_RX00_BST_JTG_ELB_ALLFRV_SI_EVACAP_RX12_LV	0.0190426					947000	
	Flow_HARDIP_LPDPRX	14514	LPDPRX_ODACCAPRX12_PP_TONA0_S_FULP_AN_RX00_BST_JTG_ELB_ALLFRV_SI_ODACCAP_RX12_LV	0.0186475					948000	
	Flow_HARDIP_LPDPRX	14515	LPDPRX_EVH1DACRX13_PP_TONA0_S_FULP_AN_RX00_BST_JTG_ELB_ALLFRV_SI_EVH1DAC_RX13_LV	0.0607617					949000	
	Flow_HARDIP_LPDPRX	14528	LPDPRX_ODH1DACRX13_PP_TONA0_S_FULP_AN_RX00_BST_JTG_ELB_ALLFRV_SI_ODH1DAC_RX13_LV	0.0667546					950000	
	Flow_HARDIP_LPDPRX	14541	FOR	0.0000128	
	Flow_HARDIP_LPDPRX	14568	FOR	0.0000093	
	Flow_HARDIP_LPDPRX	14573	FOR	0.0000087	
	Flow_HARDIP_LPDPRX	14578	FOR	0.0000087	
	Flow_HARDIP_LPDPRX	14583	FOR	0.0000083	
	Flow_HARDIP_LPDPRX	14588	FOR	0.0000081	
	Flow_HARDIP_LPDPRX	14593	FOR	0.0000078	
	Flow_HARDIP_LPDPRX	14598	FOR	0.0000077	
	Flow_HARDIP_LPDPRX	14603	FOR	0.0000081	
	Flow_HARDIP_LPDPRX	14608	FOR	0.0000078	
	Flow_HARDIP_LPDPRX	14613	FOR	0.0000081	
	Flow_HARDIP_LPDPRX	14618	FOR	0.0000081	
	Flow_HARDIP_LPDPRX	14623	FOR	0.0000077	
	Flow_HARDIP_LPDPRX	14628	Relay_On_FRC_HARDIP	0.0000177	
	Flow_HARDIP_LPDPRX	14629	LPDPRX_7F1L0_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F1L0_INIT_LV	0.000015	
	Flow_HARDIP_LPDPRX	14630	HARDIP_Set_Test_Number	0.0000143	
	Flow_HARDIP_LPDPRX	14631	FOR	0.0000091	
	Flow_HARDIP_LPDPRX	14698	LPDPRX_L0RX7F1_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L0_RX7F1_Eye_Diagram_LV	0.0000152	
	Flow_HARDIP_LPDPRX	14699	LPDPRX_7F1L1_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F1L1_INIT_LV	0.0000146	
	Flow_HARDIP_LPDPRX	14700	HARDIP_Set_Test_Number	0.000014	
	Flow_HARDIP_LPDPRX	14701	FOR	0.0000094	
	Flow_HARDIP_LPDPRX	14768	LPDPRX_L1RX7F1_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L1_RX7F1_Eye_Diagram_LV	0.0000149	
	Flow_HARDIP_LPDPRX	14769	LPDPRX_7F1L2_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F1L2_INIT_LV	0.0000149	
	Flow_HARDIP_LPDPRX	14770	HARDIP_Set_Test_Number	0.0000143	
	Flow_HARDIP_LPDPRX	14771	FOR	0.0000096	
	Flow_HARDIP_LPDPRX	14838	LPDPRX_L2RX7F1_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L2_RX7F1_Eye_Diagram_LV	0.0000153	
	Flow_HARDIP_LPDPRX	14839	LPDPRX_7F1L3_INIT_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_7F1L3_INIT_LV	0.0000146	
	Flow_HARDIP_LPDPRX	14840	HARDIP_Set_Test_Number	0.0000143	
	Flow_HARDIP_LPDPRX	14841	FOR	0.0000096	
	Flow_HARDIP_LPDPRX	14908	LPDPRX_L3RX7F1_CZ_TONA0_S_FULP_AN_RX00_DLL_JTG_EYE_ALLFRV_SI_L3_RX7F1_Eye_Diagram_LV	0.0000149	
